url_original,descricao_galeria
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B4787%5D%7B183%7Dsugestao_adubacao_morales.jpg,"Sugestão da quantidade de adubo orgânico a ser aplicado com base na análise de matéria orgânica do solo e a quantidade de nitrogênio, fósforo e potássio que será aplicada na dose sugerida. Fonte: TOMATORG, 2019."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B4787%5D%7B487%7Dproposta_formula.jpg,"Cálculo da quantidade de composto (t/ha) a ser utilizado com base no teor de nitrogênio desejado ou pela matéria orgânica do solo. Fonte: TOMATORG, 2019."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2264%5D%7B9%7Dfigura_7.jpg,"(A) Raleio de frutos defasados (indicado pela seta), (B) com doença fitopatológica, (C) com ataque de insetos-praga, (D) com podridão apical e (E) com lóculo aberto. Fonte: Sispit 2016."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2268%5D%7B218%7Dtabela_3.jpg,"Recomendações de calagem (calcário com PRNT 100%) com base no índice SMP, para a correção elevar o pH em água do solo a 6,0 (camada de 0 a 20cm) nos estados do Rio Grande do Sul e de Santa Catarina. Fonte: Sispit 2016."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2270%5D%7B194%7Dtabela_4.jpg,"Porcentagem de adubação na base e em cobertura para o Sistema de Produção Integrada de Tomate de Mesa (Sispit), em plantio direto para Santa Catarina. Fonte: Sispit 2016."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2270%5D%7B296%7Dtabela_5.jpg,"Recomendação da adubação nitrogenada, de acordo com o potencial máximo de produção a partir da interpretação do teor de matéria orgânica do solo para o Sistema de Produção Integrada de Tomate de Mesa (Sispit), em plantio direto para Santa Catarina. Fonte: Sispit 2016."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2270%5D%7B175%7Dtabela_6.jpg,"Recomendações de adubação fosfatada e potássica, de acordo com o potencial máximo de produção a partir da interpretação da análise de solo para o Sistema de Produção Integrada de Tomate de Mesa (Sispit), em plantio direto para Santa Catarina. Fonte: Sispit 2016."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2271%5D%7B489%7Dtabela_4.jpg,"Porcentagem de adubação na base e em cobertura para o Sistema de Produção Integrada de Tomate de Mesa (Sispit), em plantio direto para Santa Catarina. Fonte: Sispit 2016."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2271%5D%7B115%7Dtabela_4.jpg,"Porcentagem de adubação na base e em cobertura para o Sistema de Produção Integrada de Tomate de Mesa (Sispit), em plantio direto para Santa Catarina. Fonte: Sispit 2016."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2272%5D%7B190%7Dfigura_8.jpg,"Porcentagem de nitrogênio (N) e potássio (K2O) a ser aplicada ao longo do ciclo da cultura do tomate, de acordo com a curva de absorção de nutrientes. Fonte: Sispit 2016."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2272%5D%7B246%7Dtabela_7.jpg,"Porcentagem semanal para o cálculo da quantidade de nitrogênio (N) e potássio (K 2O) na adubação de cobertura no Sistema de Produção Integrada de Tomate de Mesa (Sispit), por semana, após o plantio. Fonte: Sispit 2016."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2272%5D%7B237%7Dfigura_8.jpg,"Porcentagem de nitrogênio (N) e potássio (K2O) a ser aplicada ao longo do ciclo da cultura do tomate, de acordo com a curva de absorção de nutrientes. Fonte: Sispit 2016."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2272%5D%7B186%7Dfigura_8.jpg,"Porcentagem de nitrogênio (N) e potássio (K2O) a ser aplicada ao longo do ciclo da cultura do tomate, de acordo com a curva de absorção de nutrientes. Fonte: Sispit 2016."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2280%5D%7B474%7Dtabela_8.jpg,"Faixas de interpretação dos resultados de análise foliar do tomateiro para amostras coletadas da terceira folha com pecíolo a partir da ponta, por ocasião do primeiro fruto maduro. Fonte: Sispit 2016."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2422%5D%7B371%7Dfigura_13.jpg,Curva de retenção de água em solo da Estação Experimental de Caçador (Epagri/EECd).Foto: Anderson Luiz Feltrim
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2422%5D%7B107%7Dformula_1.jpg,Fórmula 1 - oeficiente de uniformidade de Christiansen (CUC). Foto: Anderson Luiz Feltrim
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2422%5D%7B127%7Dformula_2.jpg,Fórmula 2 - Coeficiente de uniformidade de distribuição (CUD). Foto: Anderson Luiz Feltrim
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B4795%5D%7B321%7Dsmp.jpg,"Quantidade de calcário (PRNT 100%) necessárias para elevar o pH em água do solo da camada de 0 a 20 cm, a 5,5, 6,0 e 6,5, estimadas pelo índice SMP. Fonte: ROLAS 2016."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2687%5D%7B254%7Dfigura_14.jpg,Equipamentos para medição da tensão do solo: (A) tensiômetro digital de punção e (B) tensiômetro de punçãoFoto: Anderson Luiz Feltrim
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2689%5D%7B49%7Dtabela_9.jpg,"Evapotranspiração de referência (ETo), em mm/dia, em função da temperatura e umidade relativa média mensal do ar. Foto: Anderson Luiz Feltrim"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2689%5D%7B12%7Dtabela_10.jpg,Valores de Kc nos diferentes estágios de desenvolvimento do tomate de mesa. Foto: Anderson Luiz Feltrim
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2689%5D%7B190%7Dfigura_14-1.jpg,Cálculo da lâmina líquida de irrigação. Foto: Anderson Luiz Feltrim
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2693%5D%7B67%7Dtabela_11.jpg,"Herbicidas registrados para tomate com carência, dose e época de aplicação. Autor: Siegfried Mueller"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2693%5D%7B166%7Dtabela_12.jpg,"Mecanismo de ação, nomes comum e comercial de herbicidas registrados para tomate. Autor: Siegfried Mueller"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2697%5D%7B100%7Dfigura_15b.jpg,Sintomas de requeima (Phytophthora infestans): (A) nas folhas e (B) nos frutosFoto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2697%5D%7B172%7Dfigura_15a.jpg,Sintomas de requeima (Phytophthora infestans): (A) nas folhas e (B) nos frutosFoto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2697%5D%7B167%7Dtabela_13.jpg,Estratégia de controle químico da requeima do tomateiro em função da condição ambiente. Fonte: Vale et al. (2000).
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2698%5D%7B304%7Dfigura_16.jpg,Sintomas de pinta-preta: folhas velhas com lesões necróticas e anéis concêntricos no centro das lesões ocasionadas pela Alternaria spp. Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2699%5D%7B164%7Dfigura_17.jpg,"Sintomas de septoriose na folha apresentando lesões de cor parda e centro cinza, com ou sem halo clorótico, causada por Septoria lycopersici. Foto: Walter Ferreira Becker"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2701%5D%7B442%7Dfigura_18.jpg,Sintoma da fusariose ou murcha-de-fusário (Fusarium oxysporum f.sp. lycopersici) apresentando vasos lenhosos com coloração marrom-clara. Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2703%5D%7B270%7Dfigura_19.jpg,A) Sintoma do mofo-branco (Sclerotinia sclerotiorum) apresentando micélio branco e escleródios pretos no caule da planta. B) Escleródios. Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2707%5D%7B413%7Dfigura_20.jpg,Sintoma de murcha-bacteriana causada por Ralstonia solanacearum. Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2707%5D%7B403%7Dfigura_21.jpg,Teste do copo e exsudação bacteriana para confirmação de murcha-bacteriana por Ralstonia solanacearum. Detalhe em destaque do exsudato. Fotos: Carlos A. Lopes
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2708%5D%7B127%7Dfigura_22.jpg,Sintoma do cancro-bacteriano do tomateiro: (A) nas folhas e (B) no fruto Fotos: Acervo Embrapa Hortaliças). Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2711%5D%7B180%7Dfigura_23a.jpg,Sintoma da mancha-bacteriana do tomateiro: (A) na face superior. Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2711%5D%7B40%7Dfigura_23b.jpg,Sintoma da mancha-bacteriana do tomateiro: (B) inferior da folha. Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2711%5D%7B446%7Dfigura_23c.jpg,Sintoma da mancha-bacteriana do tomateiro: (C) e no fruto. Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2717%5D%7B195%7Dfigura_24.jpg,Sintoma do talo-oco do tomateiro: (A) na haste e (B) no fruto. Foto: C. A. Lopes
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2721%5D%7B225%7Dfigura_25.jpg,Sintoma da pinta-bacteriana causada por Pseudomonas syringae pv. tomato (Foto: A. M. Quezado-Duval). Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2722%5D%7B400%7Dfigura_26.jpg,Sintoma da necrose-da-medula causada por Pseudomonas corrugata. Foto: O. M. Martins
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2731%5D%7B96%7Dtabela_14.jpg,População epifítica de Xanthomonas spp. em diferentes ervas daninhas presentes em lavoura de tomateiro. Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2753%5D%7B150%7Dfigura_27.jpg,Vira-cabeça do tomateiro. Folíolos bronzeados e enrolados para cima. Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2757%5D%7B141%7Dfigura_28.jpg,Mosaico-dourado-do-tomateiro. Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2760%5D%7B27%7Dfigura_30.jpg,Detalhe da raiz de uma planta de tomate infestada por Meloidogyne spp. e a formação das galhas. Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2760%5D%7B34%7Dfigura_29.jpg,Sintoma do nematoide-de-galhas (Meloidogyne spp.) em plantas de tomate. Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2761%5D%7B74%7Dfigura_31.jpg,Armadilha do tipo Delta para o monitoramento de insetos-praga. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2761%5D%7B123%7Dfigura_32.jpg,Armadilhas adesivas para a captura de insetos-praga: (A) amarela e (B) azul. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2762%5D%7B344%7Dfigura_33.jpg,Danos de broca-pequena em tomate: (A) lagarta se alimentando da polpa e (B) parte interna do fruto danificada. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2762%5D%7B312%7Dfigura_37.jpg,Ensacamento de pencas de tomate para proteger do ataque de pragas. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2763%5D%7B79%7Dfigura_34.jpg,Tomates danificados por broca-grande. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2763%5D%7B468%7Dfigura_37.jpg,Ensacamento de pencas de tomate para proteger do ataque de pragas. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2764%5D%7B148%7Dfigura_37.jpg,Ensacamento de pencas de tomate para proteger do ataque de pragas. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2765%5D%7B199%7Dfigura_35.jpg,Folhas de tomateiro danificadas por lagartas mede-palmos. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2765%5D%7B541%7Dfigura_37.jpg,Folhas de tomateiro danificadas pela traça-do-tomateiro. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2766%5D%7B25%7Dfigura_37.jpg,Folhas de tomateiro danificadas pela traça-do-tomateiro. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2767%5D%7B65%7Dfigura_36.jpg,Folhas de tomateiro danificadas pela traça-do-tomateiro. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2767%5D%7B358%7Dfigura_37.jpg,Ensacamento de pencas de tomate para proteger do ataque de pragas. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2768%5D%7B296%7Dfigura_38.jpg,Folha de tomateiro danificada por mosca-minadora. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2771%5D%7B131%7Dfigura_39.jpg,Vaquinha (Diabrotica speciosa) danificando tomate. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2771%5D%7B214%7Dfigura_40.jpg,Captura de vaquinhas com armadilhas: (A) adesiva amarela e (B) garrafa PET contendo atrativo alimentar. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2771%5D%7B4%7Dfigura_41.jpg,Uso de girassol para o controle de vaquinhas. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2772%5D%7B108%7Dfigura_42.jpg,Armadilha para captura de tripes. Foto: Janaína Pereira dos Santos
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2776%5D%7B171%7Dtabela_15.jpg,Categorias de aplicação via líquida em cultura de campo. Fonte: Matuo (1998).
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2777%5D%7B279%7Dtabela_16.jpg,Condições de vento e recomendação para pulverização. Fonte: Matuo (1998).
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2777%5D%7B326%7Dtabela_17.jpg,Tempo médio de duração da gota de água em função da temperatura e umidade relativa do ar. Fonte: Boller et al. (2007).
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2778%5D%7B105%7Dtabela_18.jpg,Tabela 18. Classe de dureza em função da concentração (ppm) de CaCO3. Fonte: Kissmann (1998).
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2778%5D%7B402%7Dtabela_19.jpg,Meia-vida de ingredientes ativos em diferentes pH. Fonte: Kissmann (1998).
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2779%5D%7B167%7Dtabela_20.jpg,Distribuição percentual de agrotóxicos na cultura de tomate estaqueado. Fonte: Chaim et al. (1999a).
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2779%5D%7B505%7Dtabela_21.jpg,"Resíduos de agrotóxicos encontrados em diferentes regiões de plantas de tomate estaqueado, tratadas com dois tipos de pulverizadores. Fonte: Chaim (2009)."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2780%5D%7B129%7Dtabela_22.jpg,Classificação da resistência dos materiais utilizados na fabricação de bicos. Fonte: Chaim (2009).
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2781%5D%7B151%7Dtabela_23.jpg,Classificação das pulverizações conforme o tamanho de gota. Fonte: Ramos (2000).
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2781%5D%7B167%7Dtabela_24.jpg,Tamanho de gota em diferentes alvos biológicos. Fonte: Matuo (1998).
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2781%5D%7B207%7Dtabela_25.jpg,Percentual de aplicação de fungicida cúprico decorrente de uso de diferentes bicos de pulverização. Fonte: Chaim et al. (1999b).
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B2781%5D%7B167%7Dfigura_43.jpg,Pulverização manual com “canetas” com jato direcionado de baixo para cima. Foto: Walter Ferreira Becker
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B208%5D%7B62%7Dsanni-4.jpg,DESCRIÇÃO DO CULTIVAR:null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B208%5D%7B20%7Dsanni-5.jpg,DESCRIÇÃO DO CULTIVAR:null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B208%5D%7B190%7Dsanni-1.jpg,DESCRIÇÃO DO CULTIVAR:null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B3299%5D%7B347%7Dtabela_26.jpg,"Custo de produção de um hectare. Dados levantados pelo Cepea/Esalq (produção convencional) comparado com o custo do Sispit (Produção Integrada). Ambos na pequena escala de produção na região de Caçador, SC, na safra 2011/12. Fonte: (1)Hortifruti Brasil no.113; no.124; no.134; (2)Hortifruti Brasil no.100; no. 111; no.122."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B3304%5D%7B421%7Dtabela_27.jpg,Modelo dos itens componentes do custo variável para cálculo de custo de produção de um hectare (ha) e por pé (planta) de lavoura de tomate (valores totais em reais (R$). null
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B749%5D%7B143%7D107.jpg,Sintomas típicos da deficiência de enxofre. Fonte: http://blog.agrologica.es/deficiencias-y-excesos-nutricionales-en-cultivo-tomate-sintomas-y-correccion-fertilizantes-nitrogeno-fosforo-potasio-magnesio-calcio-azufre-hierro-zinc-manganeso-boro-molibdeno-cloro/
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B745%5D%7B174%7D20170731_094810.jpg,"Coloração arroxeada do lado inferior das folhas novas, na região das nervuras devido ao acúmulo do pigmento antocianina. Foto: Rafael G. F. Morales"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B745%5D%7B513%7D2015-07-02_14.27.00.jpg,"Coloração arroxeada do lado inferior das folhas novas, na região das nervuras devido ao acúmulo do pigmento antocianina. Foto: Rafael G. F. Morales"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B745%5D%7B379%7D102.jpg,Sintomas típicos da deficiência de fósforo. Fonte: http://blog.agrologica.es/deficiencias-y-excesos-nutricionales-en-cultivo-tomate-sintomas-y-correccion-fertilizantes-nitrogeno-fosforo-potasio-magnesio-calcio-azufre-hierro-zinc-manganeso-boro-molibdeno-cloro/
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B748%5D%7B195%7Dmagnesio.jpg,Sintomas de deficiência de magnésio em folhas velhas do tomateiro. Foto: autor desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B748%5D%7B207%7D105.jpg,Sintomas típicos da deficiência de magnésio. Fonte: http://blog.agrologica.es/deficiencias-y-excesos-nutricionales-en-cultivo-tomate-sintomas-y-correccion-fertilizantes-nitrogeno-fosforo-potasio-magnesio-calcio-azufre-hierro-zinc-manganeso-boro-molibdeno-cloro/
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B748%5D%7B293%7D97.jpg,Sintomas típicos da deficiência de magnésio. FOTO: António Pedro Tavares Guerra
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B733%5D%7B426%7D101.jpg,Comparação da tonalidade de verde de uma folha com adubação equilibrada de nitrogênio (esquerda) e com deficiência de N (direita). Fonte: http://blog.agrologica.es/deficiencias-y-excesos-nutricionales-en-cultivo-tomate-sintomas-y-correccion-fertilizantes-nitrogeno-fosforo-potasio-magnesio-calcio-azufre-hierro-zinc-manganeso-boro-molibdeno-cloro/
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B746%5D%7B91%7Dpotassio.jpg,Amadurecimento irregular do fruto devido a deficiência de potássio. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B746%5D%7B315%7Ddef_potassio.jpg,Amadurecimento irregular do fruto devido a deficiência de potássio. Foto: Autor desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B746%5D%7B141%7Dimg-20160509-wa0006.jpg,Amadurecimento irregular do fruto devido a deficiência de potássio. Foto: Autor desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B746%5D%7B460%7Dimg-20160509-wa0009.jpg,Amadurecimento irregular do fruto devido a deficiência de potássio. Foto: Autor desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B746%5D%7B221%7Dimg-20160509-wa0010.jpg,Amadurecimento irregular do fruto devido a deficiência de potássio. Foto: Autor desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B746%5D%7B342%7Dimg-20160509-wa0005.jpg,Amadurecimento irregular do fruto devido a deficiência de potássio. Foto: Autor desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B746%5D%7B476%7Dimg-20181019-wa0018.jpg,Ausência de suco celular devido a deficiência de potássio no solo. Foto: Autor desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B746%5D%7B23%7Dfb_img_1567282358049.jpg,Provável deficiência de Potássio. Autor Desconhecido.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B746%5D%7B82%7D103.jpg,Sintomas típicos de deficiência de potássio. Fonte: http://blog.agrologica.es/deficiencias-y-excesos-nutricionales-en-cultivo-tomate-sintomas-y-correccion-fertilizantes-nitrogeno-fosforo-potasio-magnesio-calcio-azufre-hierro-zinc-manganeso-boro-molibdeno-cloro/
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B746%5D%7B84%7D104.jpg,Sintomas típicos de deficiência de potássio. Fonte: http://blog.agrologica.es/deficiencias-y-excesos-nutricionales-en-cultivo-tomate-sintomas-y-correccion-fertilizantes-nitrogeno-fosforo-potasio-magnesio-calcio-azufre-hierro-zinc-manganeso-boro-molibdeno-cloro/
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1450%5D%7B379%7Dimg_20211021_103011976.jpg,Folhas do tomateiro enroladas. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1450%5D%7B282%7Dimg_20211021_103011976.jpg,Folhas do tomateiro enroladas. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1450%5D%7B383%7Dimg_20211021_102950981.jpg,Folhas do tomateiro enroladas. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1288%5D%7B317%7D1.jpg,"Figura 1. (A) Frutos de tomate manchados com escurecimento interno dos vasos. LOPES, C. A; ÁVILA, A. C de. Doenças do Tomateiro. Brasília: Embrapa Hortaliças, 2005."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1288%5D%7B323%7D2.jpg,"Figura 2B. LOPES, C. A; ÁVILA, A. C de. Doenças do Tomateiro. Brasília: Embrapa Hortaliças, 2005."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B335%5D%7B91%7Dnema.jpg,Ocorrência de galhas no cultivar Vero. Foto: Edson de Quadra
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1297%5D%7B256%7D40.jpg,"Escaldadura ocasionada pela exposição direta aos raios solares. Fonte: LOPES, C. A.; ÁVILA, A. C. de"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1297%5D%7B116%7D42.jpg,Escaldadura ocasionada pela exposição direta aos raios solares. Fonte: D. Blancard (INRA)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1297%5D%7B463%7D41.jpg,Escaldadura ocasionada pela exposição direta aos raios solares. Fonte: D. Blancard (INRA)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1856%5D%7B128%7D20171024_163052.jpg,Sintomas da doença. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1856%5D%7B111%7Dimg_20211021_104226005.jpg,Sintomas da doença. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1856%5D%7B504%7D20171024_163038.jpg,Sintomas da doença. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1856%5D%7B62%7D20171024_163205.jpg,Zoom do sintoma da doença. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1860%5D%7B338%7D407.jpg,Estrangulamento do colo da planta ocasionado pelo fungo Rhizoctonia solani. Fonte: https://www.agrolink.com.br/problemas/damping-off_1886.html
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1860%5D%7B218%7Dryz.jpg,Frutos com podridão marrom na superfície em contato com o solo. Foto: Acervo da Embrapa Hortaliças
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B221%7D2016-01-28_14.22.24.jpg,"Ataque generalizado da doença, com desfolha da planta, de baixo para cima. Foto: Rafael G. F. Morales"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B150%7D2016-02-03_08.17.44.jpg,"Ataque generalizado da doença, com desfolha da planta, de baixo para cima. Foto: Rafael G. F. Morales"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B195%7D2016-02-03_08.17.52.jpg,"Ataque generalizado da doença, com desfolha da planta, de baixo para cima. Foto: Rafael G. F. Morales"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B175%7D2015-12-21_16.33.13.jpg,Sintomas da doença na face abaxial da folha. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B373%7D2015-12-18_08.34.53.jpg,Sintomas da doença na face abaxial da folha. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B221%7D20171024_162542.jpg,Sintomas da doença na face abaxial da folha. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B448%7D2015-12-21_16.41.51_-_copia.jpg,Sintomas da doença na face abaxial da folha. Foto: Rafael G. F. Morales
