id,novo_nome,url_original
4083,4083.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1854%5D%7B521%7Dimg-20161014-wa0024.jpg
4084,4084.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1854%5D%7B526%7Dpinta_preta_-_tese.jpg
4085,4085.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1855%5D%7B134%7Djosiane_de_matos_scariot.jpg
4086,4086.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1855%5D%7B170%7Dseptoria_lycopersici53.jpg
4087,4087.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1855%5D%7B184%7Damanda_do_prado_mattos.jpg
4088,4088.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1855%5D%7B258%7Dfolder2021-3.jpg
4089,4089.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1855%5D%7B33%7Dfolder2021-5.jpg
4090,4090.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1855%5D%7B358%7Desporos_produzidos_em_cirrus.jpg
4091,4091.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1855%5D%7B470%7Dfolder2021-4.jpg
4092,4092.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1855%5D%7B481%7Dseptoriose.jpg
4093,4093.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1855%5D%7B487%7D20190508_144548.jpg
4094,4094.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1855%5D%7B496%7Dfolder2021-6.jpg
4095,4095.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1855%5D%7B7%7D20190125_153328.jpg
4096,4096.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1855%5D%7B91%7Dfolder2021-2.jpg
4097,4097.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1856%5D%7B111%7Dimg_20211021_104226005.jpg
4098,4098.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1856%5D%7B128%7D20171024_163052.jpg
4099,4099.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1856%5D%7B504%7D20171024_163038.jpg
4100,4100.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1856%5D%7B62%7D20171024_163205.jpg
4101,4101.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1857%5D%7B151%7Dimg-20211211-wa0006.jpg
4102,4102.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1857%5D%7B207%7Dimg-20211211-wa0009.jpg
4103,4103.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1857%5D%7B233%7Dimg-20211211-wa0007.jpg
4104,4104.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1857%5D%7B277%7Dimg-20211211-wa0008.jpg
4105,4105.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1857%5D%7B365%7Dimg-20211211-wa0005.jpg
4106,4106.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B1%7D20170719_135727.jpg
4107,4107.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B101%7D20171024_162733.jpg
4108,4108.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B131%7Dimg-20161123-wa0081.jpg
4109,4109.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B147%7D20171024_162830.jpg
4110,4110.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B150%7D2016-02-03_08.17.44.jpg
4111,4111.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B164%7D2015-12-21_16.32.49.jpg
4112,4112.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B171%7Dimg_2062.jpg
4113,4113.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B175%7D2015-12-21_16.33.13.jpg
4114,4114.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B188%7D2016-01-22_09.10.02.jpg
4115,4115.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B191%7D2016-01-22_09.09.57.jpg
4116,4116.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B195%7D2016-02-03_08.17.52.jpg
4117,4117.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B217%7Dimg-20160524-wa0047.jpg
4118,4118.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B221%7D2016-01-28_14.22.24.jpg
4119,4119.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B221%7D20171024_162542.jpg
4120,4120.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B235%7Dimg-20161123-wa0080.jpg
4121,4121.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B270%7Dimg_2061.jpg
4122,4122.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B321%7Dimg-20161123-wa0079.jpg
4123,4123.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B334%7D2015-12-18_08.33.44.jpg
4124,4124.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B341%7D2015-12-21_16.34.55.jpg
4125,4125.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B37%7Dimg-20161123-wa0082.jpg
4126,4126.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B371%7D20171024_162530.jpg
4127,4127.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B373%7D2015-12-18_08.34.53.jpg
4128,4128.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B393%7D2015-12-21_16.35.18.jpg
4129,4129.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B420%7D20170719_140301.jpg
4130,4130.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B442%7D2015-12-21_16.41.43.jpg
4131,4131.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B448%7D2015-12-21_16.41.51_-_copia.jpg
4132,4132.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B457%7D20171024_162944.jpg
4133,4133.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B478%7D2015-12-28_14.28.57.jpg
4134,4134.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B530%7D2016-01-13_09.49.03.jpg
4135,4135.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1858%5D%7B61%7D2015-12-21_16.41.51.jpg
4136,4136.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1859%5D%7B126%7D3.jpg
4137,4137.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1859%5D%7B200%7D402.jpg
4138,4138.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1859%5D%7B232%7D401.jpg
4139,4139.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1859%5D%7B271%7D4.jpg
4140,4140.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1859%5D%7B279%7Dsrolfsii.jpg
4141,4141.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1859%5D%7B29%7Dscreenshot_20200330-123655_adama_hf.jpg
4142,4142.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1859%5D%7B32%7Dscreenshot_20200330-123657_adama_hf.jpg
4143,4143.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1859%5D%7B366%7Dscreenshot_20200330-123653_adama_hf.jpg
4144,4144.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1860%5D%7B218%7Dryz.jpg
4145,4145.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1860%5D%7B338%7D407.jpg
4146,4146.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1861%5D%7B461%7Dss1.jpg
4147,4147.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1861%5D%7B482%7D20181129_101909.jpg
4148,4148.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1861%5D%7B538%7D20190308_094920.jpg
4149,4149.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B101%7D2015-12-28_14.27.21.jpg
4150,4150.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B135%7D2015-12-28_14.27.57.jpg
4151,4151.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B144%7D2015-12-21_16.50.58.jpg
4152,4152.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B178%7D2015-12-21_16.51.09.jpg
4153,4153.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B180%7D2015-12-21_16.52.19.jpg
4154,4154.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B211%7D2016-01-13_09.46.31.jpg
4155,4155.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B233%7D20180513_010907.jpg
4156,4156.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B279%7D20180508_093021.jpg
4157,4157.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B293%7D20180508_092846.jpg
4158,4158.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B321%7D2015-12-21_16.51.03.jpg
4159,4159.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B347%7D2015-12-28_14.28.41.jpg
4160,4160.png,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B376%7D1.png
4161,4161.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B425%7D2016-01-06_09.37.43.jpg
4162,4162.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B433%7D20180513_010825.jpg
4163,4163.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B433%7D20200623_103243.jpg
4164,4164.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B449%7D2016-01-06_09.35.45.jpg
4165,4165.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B466%7D2016-01-06_09.34.50.jpg
4166,4166.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B542%7D20200623_103328.jpg
4167,4167.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B548%7D2015-12-28_14.28.37.jpg
4168,4168.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B57%7D20180508_153733.jpg
4169,4169.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B6%7D20180508_092948.jpg
4170,4170.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1862%5D%7B95%7D2016-01-13_09.48.43.jpg
4171,4171.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1875%5D%7B116%7Dscreenshot_20200330-131756_adama_hf.jpg
4172,4172.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1875%5D%7B158%7D5.jpg
4173,4173.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1875%5D%7B289%7D3.jpg
4174,4174.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1875%5D%7B327%7Dfoto_-_luiz_bortolatto_zap_3.jpg
4175,4175.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1875%5D%7B4%7Dimg-20161208-wa0042.jpg
4176,4176.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1875%5D%7B447%7D%5B1875%5D%7B142%7Dfoto_-_luiz_bortolatto_zap_1.jpg
4177,4177.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B155%7D2015-12-08_09.08.08.jpg
4178,4178.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B162%7D2015-10-08_09.44.35.jpg
4179,4179.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B190%7D2015-12-08_09.17.56.jpg
4180,4180.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B251%7D2015-10-08_10.53.08.jpg
4181,4181.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B252%7D2015-12-08_09.18.38.jpg
4182,4182.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B356%7D2015-12-08_09.18.23.jpg
4183,4183.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B360%7D2015-05-13_11.19.42.jpg
4184,4184.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B378%7D2015-07-14_16.50.26.jpg
4185,4185.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B419%7D2015-10-08_10.54.40.jpg
4186,4186.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B448%7Ddsc04421.jpg
4187,4187.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B543%7D2015-05-13_11.19.07.jpg
4188,4188.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B8%7D2015-10-08_09.45.15.jpg
4189,4189.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B9%7Ddsc04424.jpg
4190,4190.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1947%5D%7B94%7Ddsc04445.jpg
4191,4191.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B130%7D235662.jpg
4192,4192.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B132%7Dscreenshot_20200330-131746_adama_hf.jpg
4193,4193.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B136%7Dmacrosiphum_euphorbiae7.jpg
4194,4194.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B147%7Dmacrosiphum_euphorbiae1.jpg
4195,4195.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B226%7Dmacrosiphum_euphorbiae2.jpg
4196,4196.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B245%7D48-2.jpg
4197,4197.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B314%7Dmacrosiphum_euphorbiae3.jpg
4198,4198.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B334%7Dmacrosiphum_euphorbiae5.jpg
4199,4199.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B391%7D233697.jpg
4200,4200.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B40%7Dmacrosiphum_euphorbiae4.jpg
4201,4201.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B43%7Dmacrosiphum_euphorbiae8.jpg
4202,4202.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B433%7D48-1.jpg
4203,4203.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B469%7D235661.jpg
4204,4204.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1948%5D%7B93%7D233696.jpg
4205,4205.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B109%7Dthrips_palmi56.jpg
4206,4206.png,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B165%7Dtt_artboard_1-02.png
4207,4207.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B171%7Dimg_20211021_105219023.jpg
4208,4208.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B27%7Dimg_20211021_110228754_-_copia.jpg
4209,4209.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B325%7Dfrankliniella_schultzei.jpg
4210,4210.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B329%7D60180_b.jpg
4211,4211.png,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B336%7Dcaptura_de_tela_2019-02-06_13.45.44.png
4212,4212.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B342%7Dthrips_palmi53.jpg
4213,4213.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B356%7Dfrankliniella_schultzei52.jpg
4214,4214.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B360%7Dfrankliniella-schultzei-02.jpg
4215,4215.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B38%7Dthrips_palmi52.jpg
4216,4216.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B428%7Dimg_20211021_105247011.jpg
4217,4217.png,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B447%7Dcaptura_de_tela_2019-02-06_13.57.01.png
4218,4218.png,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B448%7Dtt_artboard_1-02_-_copia.png
4219,4219.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B490%7Dthrips_palmi51.jpg
4220,4220.png,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1949%5D%7B88%7Dcaptura_de_tela_2019-02-06_13.35.23.png
4221,4221.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1950%5D%7B108%7D20170710_171112.jpg
4222,4222.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1950%5D%7B195%7Dimg-20160321-wa0026.jpg
4223,4223.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1950%5D%7B209%7D20181011_150645.jpg
4224,4224.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1950%5D%7B269%7D20170710_170931.jpg
4225,4225.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1950%5D%7B27%7Dimg-20160321-wa0028.jpg
4226,4226.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1950%5D%7B276%7Dimg-20160321-wa0025.jpg
4227,4227.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1950%5D%7B331%7D2015-11-30_15.01.56.jpg
4228,4228.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1950%5D%7B366%7Dimg-20160412-wa0036.jpg
4229,4229.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1950%5D%7B410%7D228.jpg
4230,4230.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1950%5D%7B415%7D229.jpg
4231,4231.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1950%5D%7B499%7D20170605_144636.jpg
4232,4232.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1950%5D%7B543%7Dimg-20160321-wa0027_%281%29.jpg
4233,4233.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1951%5D%7B239%7D220px-empoasca_fabae_p1410127a.jpg
4234,4234.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1952%5D%7B211%7Dacara_rajado_pimentao.jpg
4235,4235.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1952%5D%7B239%7D210.jpg
4236,4236.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1952%5D%7B362%7D212.jpg
4237,4237.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1952%5D%7B484%7Dacara_rajado_pimentao1.jpg
4238,4238.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B123%7D%5B1969%5D%7B312%7D68-2.jpg
4239,4239.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B136%7D%5B1969%5D%7B311%7D67-3.jpg
4240,4240.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B147%7D%5B1969%5D%7B233%7D67-4.jpg
4241,4241.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B176%7D%5B1969%5D%7B36%7D67-8.jpg
4242,4242.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B216%7D%5B1969%5D%7B36%7D67-8.jpg
4243,4243.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B226%7D%5B1969%5D%7B384%7D68-1.jpg
4244,4244.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B245%7D%5B1969%5D%7B240%7D66-5.jpg
4245,4245.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B277%7D%5B1969%5D%7B346%7D67-7.jpg
4246,4246.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B289%7D%5B1969%5D%7B134%7D66-1.jpg
4247,4247.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B292%7D%5B1969%5D%7B218%7D71-1.jpg
4248,4248.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B300%7D%5B1969%5D%7B477%7D69-1.jpg
4249,4249.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B307%7D%5B1969%5D%7B103%7D67-1.jpg
4250,4250.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B331%7D%5B1969%5D%7B23%7D67-6.jpg
4251,4251.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B363%7D%5B1969%5D%7B135%7D68-3.jpg
4252,4252.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B364%7D%5B1969%5D%7B443%7D67-2.jpg
4253,4253.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B39%7D%5B1969%5D%7B270%7D66-2.jpg
4254,4254.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B426%7D%5B1969%5D%7B27%7D67-5.jpg
4255,4255.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B457%7D%5B1969%5D%7B542%7D74-5.jpg
4256,4256.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B459%7D%5B1969%5D%7B77%7D70.jpg
4257,4257.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B492%7D%5B1969%5D%7B363%7D66-4.jpg
4258,4258.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B505%7D%5B1969%5D%7B245%7D71-2.jpg
4259,4259.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B51%7D%5B1969%5D%7B177%7D73.jpg
4260,4260.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B55%7D%5B1969%5D%7B420%7D66-6.jpg
4261,4261.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B81%7D%5B1969%5D%7B477%7D72.jpg
4262,4262.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B83%7D%5B1969%5D%7B363%7D66-4.jpg
4263,4263.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B89%7D%5B1969%5D%7B301%7D69-2.jpg
4264,4264.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1970%5D%7B427%7D76.jpg
4265,4265.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1970%5D%7B480%7D75.jpg
4266,4266.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1978%5D%7B136%7D20-1.jpg
4267,4267.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1978%5D%7B230%7D20-2.jpg
4268,4268.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1978%5D%7B244%7D%5B1978%5D%7B295%7Dtomate-43-1024.jpg
4269,4269.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1978%5D%7B339%7D%5B1978%5D%7B339%7Dduas_hastes.jpg
4270,4270.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1978%5D%7B389%7D%5B1978%5D%7B486%7D22.jpg
