id,novo_nome,url_original,descricao,descricao_galeria
4008,4008.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18398%5D%7B52%7Dfigura_5c_sintyomas_pseudocaule.jpg,"O sistema de irrigação por microaspersão para a cultura da bananeira é detalhado por um microaspersor preto com detalhe vermelho em plena operação, lançando jatos finos de água de forma localizada, o qual está fixado a uma estaca plástica e conectado a uma linha de distribuição flexível de polietileno disposta sobre o solo úmido.",NECROSE INTERNA DO PSEUDOCAULE Foto: André B. Beltrame
4009,4009.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18398%5D%7B532%7Dfigura_5d_sintoma_rizoma.jpg,"Tabela técnica com os Coeficientes de Cultivo (Kc) recomendados para a cultura da bananeira em clima subtropical do tipo Cfa, específico da região produtora de Santa Catarina, detalhando a variação do Kc em função dos meses após o plantio para um manejo de irrigação preciso, onde o Kc inicia em 0,40 nos meses 1 e 2 (estabelecimento das mudas), aumenta gradualmente com o desenvolvimento vegetativo para 0,45 (mês 3), 0,50 (mês 4), 0,60 (mês 5), 0,70 (mês 6), 0,85 (mês 7) e 1,00 (mês 8), atinge seu pico de demanda hídrica de 1,10 nos meses 9 e 10 (fase de máxima atividade fotossintética e desenvolvimento do cacho), decresce para 0,90 (mês 11) e 0,80 (meses 12 e 13) durante a maturação dos frutos, sobe novamente para 0,95 no mês 14 indicando o início de um novo ciclo de perfilhamento, e por fim, estabiliza em 1,05 para um bananal em plena produção (a partir do 15º mês), valor que representa a demanda hídrica média de uma plantação madura com múltiplos estágios de desenvolvimento coexistindo.",RIZOMA DE BANANEIRA DO CULTIVAR PRATA ANÃ COM MAL-DO-PANAMÁ Foto: André B. Beltrame
4010,4010.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18399%5D%7B124%7Dfigura_7b_folha_com_faixas_amarelas.jpg,"Plantação de bananeiras em um sistema de cultivo organizado em fileiras paralelas e bem espaçadas, onde cada bananeira, com seu pseudocaule robusto e folhagem verde-escura vibrante — algumas folhas apresentando as características rasgaduras e desfiamentos típicos da espécie devido ao vento ou manuseio — mostra vigor vegetativo em diferentes estágios de desenvolvimento; o solo, de coloração predominantemente marrom-avermelhada com áreas mais secas e compactadas nas entrelinhas e visivelmente mais úmidas e escuras na base das plantas, evidencia a aplicação de um sistema de irrigação por gotejamento altamente eficiente, caracterizado pela presença nítida de duas linhas laterais finas, de cor clara (aparentemente brancas ou cinza-claro), estendendo-se meticulosamente ao longo de cada fileira de plantas, dispostas simetricamente, uma de cada lado do pseudocaule, garantindo a entrega precisa e localizada de água e, provavelmente, nutrientes (fertirrigação) diretamente na zona radicular das plantas, otimizando o uso da água e minimizando perdas por evaporação ou escoamento superficial, uma técnica crucial para a cultura da banana, que demanda grande volume hídrico; o espaçamento uniforme e a disposição linear das plantas sugerem um planejamento agrícola rigoroso e manejo intensivo, enquanto o fundo é dominado por uma cadeia de colinas ou montanhas de tonalidade mais escura e vegetação esparsa, sob um céu claro e ligeiramente ofuscante, que, combinado com a necessidade de irrigação intensiva, indica um ambiente climático que pode ser árido ou semiárido, realçando a importância da tecnologia de irrigação adotada para a viabilidade e produtividade desta cultura.",FOLHA DE BANANEIRA COM MOSAICO AMARELO EM FAIXAS ENTRE AS NERVURAS Foto: Addolorata Colariccio
4011,4011.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18399%5D%7B229%7Dfigura_7c_reducao_e_deformacao.jpg,"O sistema de fertirrigação por Venturi é demonstrado em uma montagem de tubulação de PVC marrom, onde uma bomba d'água verde impulsiona o fluxo que, regulado por válvulas, cria um diferencial de pressão para o injetor Venturi (verde) succionar a calda de fertilizante de um reservatório azul através de uma mangueira transparente, com a linha principal sendo protegida por um filtro de tela preto e monitorada por um manômetro.",REDUÇÃO E DEFORMAÇÃO DO LIMBO FOLIAR Foto: Addolorata Colariccio
4012,4012.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18399%5D%7B282%7Dfigura_8_impatiens.jpg,"Fórmula para o Índice da Satisfação da Necessidade de Água (ISNA) é expressa como ISNA = ETr / ETo, onde ISNA indica a proporção da demanda hídrica da cultura que é efetivamente suprida, ETr é a Evapotranspiração Real (a quantidade de água de fato utilizada pela planta sob as condições existentes), e ETo é a Evapotranspiração de Referência (a demanda hídrica potencial da atmosfera para uma cultura padrão).","PLANTA ESPONTÂNEA EM BANANAIS, HOSPEDEIRA DO CMV Foto: Addolorata Colariccio"
4013,4013.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18399%5D%7B518%7Dfigura_7a_frutos_cmv.jpg,"Canal de drenagem sinuoso, com seção transversal em formato de ""V"" acentuado ou trapezoidal invertido, crucial para o manejo hídrico em uma plantação de banana (Musa spp.) e projetado especificamente para escoar o excesso de água da chuva; o leito do canal, de coloração predominantemente marrom-claro devido à sedimentação de argila e matéria orgânica, contém um fluxo contínuo de água superficial, que em algumas áreas parece límpida e em outras ligeiramente turva, com pequenas plantas aquáticas e herbáceas de folhagem verde-clara emergindo da lâmina d'água e das margens lodosas, indicando um ambiente úmido e constante presença de água; as paredes laterais do canal, com aproximadamente 1 a 1,5 metros de altura e declividade acentuada, são compostas por solo argiloso-arenoso exposto, em tons de marrom e avermelhado, e apresentam uma cobertura densa e exuberante de musgos (briofitas) e algumas gramíneas, que conferem uma tonalidade verde-escura e texturizada, embora se observem sinais de erosão hídrica na base das margens e raízes expostas de plantas maiores que contribuem para a estabilização parcial do solo; no topo das margens do canal, o terreno se eleva ligeiramente para abrigar a densa cultura de banana, onde são visíveis múltiplos pseudocaules robustos e grandes folhas verde-escuras características, alguns com cachos de banana envoltos em sacos protetores de cor clara (brancos ou amarelados), uma prática comum para proteger os frutos de pragas e intempéries e melhorar sua qualidade, evidenciando um estágio avançado de cultivo; há também resíduos agrícolas, como pedaços de plástico escuro e outros detritos orgânicos e inorgânicos dispersos ao longo das bordas superiores do canal, sublinhando a atividade humana na lavoura; a iluminação natural, que incide diretamente em algumas áreas do leito do canal e nas copas das bananeiras, sugere um dia claro, mas o sombreamento parcial criado pela densa folhagem das plantas confere um aspecto úmido e sombrio ao fundo do canal, onde a perspectiva se estende, mostrando que o sistema de drenagem percorre uma longa extensão da plantação, demonstrando a importância vital dessa infraestrutura para prevenir o encharcamento do solo e a consequente asfixia radicular das plantas de banana, garantindo a sanidade e a produtividade do bananal.","CACHO E FRUTOS DE BANANEIRA DO SUBGRUPO PRATA COM CMV, COM AFILAMENTO E MÁ FORMAÇÃO Foto: Addolorata Colariccio"
4014,4014.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18400%5D%7B370%7Dfigura_9b_estrias_necroticas.jpg,"Tabela: Azevém (Lolium multiflorum), uma gramínea/poácea anual com altura de 0,8–1,2 m, ciclo de florescimento de 150–180 dias, produzindo 5,2–6,2 t/ha de matéria seca com densidade de semeadura de 20–25 kg/ha no meio do outono, é ideal para consórcio, necessitando de temperaturas amenas e alta umidade para formação eficiente e cobertura uniforme, útil no controle de erosão e ciclagem de nutrientes, mas requer boa fertilidade inicial e manejo para evitar competição com a bananeira; Aveia Preta (Avena strigosa), outra gramínea/poácea anual de 0,8–1,2 m, com ciclo de florescimento de 120–140 dias e produção de 6,0–8,0 t/ha de matéria seca com densidade de semeadura de 25–30 kg/ha no meio do outono, cresce melhor em climas amenos, desenvolvendo palhada espessa que controla plantas daninhas e protege o solo, necessitando manejo antes de secas excessivas e permitindo roçadas ou dessecação para maior durabilidade; Nabo Forrageiro (Raphanus sativus var. oleiferus), uma brassicácea anual com altura de 0,4–1,6 m, ciclo de florescimento de 40–60 dias, produzindo 2,2–3,6 t/ha de matéria seca com densidade de semeadura de 10–12 kg/ha no meio do outono, exige boa iluminação inicial, é ideal para solos compactados devido à sua raiz pivotante descompactadora, contribui para a reciclagem de nutrientes e pode ser manejado após o florescimento para proteção do solo; e Ervilhaca (Vicia sativa), uma fabácea anual de 0,5–0,8 m, com ciclo de florescimento de 90–150 dias e produção de 3,5–4,8 t/ha de matéria seca com densidade de semeadura de 80–100 kg/ha no meio do outono, é excelente em consórcio com gramíneas para melhorar a relação carbono/nitrogênio, contribui significativamente para a fixação de nitrogênio, possui flores atrativas para polinizadores e requer controle inicial para evitar competição com plantas espontâneas no pomar de banana.",SINTOMAS DO BSV ACOMPANHANDO AS NERVURAS DA FOLHA Foto: Addolorata Colariccio
4015,4015.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18400%5D%7B393%7Dfigura_10_cochonilha.jpg,"Tabela 2: 'Características botânicas, fenológicas, recomendações de semeadura e observações gerais das principais plantas de cobertura de verão avaliadas em pomares de banana', fornecendo um guia técnico para o manejo em Santa Catarina, e descreve as seguintes espécies: a Crotalária (Crotalaria spectabilis), uma leguminosa (Fabaceae) de 1,0 a 2,0m de altura, com ciclo de 150-180 dias, florescimento em 90-120 dias, produção de 4 a 8 t/ha de MS e semeadura de 10-15 kg/ha na primavera/verão, destacada por seu excelente controle de nematoides e fixação de nitrogênio; o Feijão-de-porco (Canavalia ensiformis), também uma leguminosa de 0,6 a 1,0m, ciclo de 180-210 dias, florescimento em 100-130 dias, produção de 5 a 10 t/ha de MS com semeadura de 60-80 kg/ha na primavera/verão, valorizado por sua alta tolerância ao sombreamento sob o bananal e pela formação de uma palhada densa e duradoura; a Mucuna-preta (Mucuna aterrima), outra leguminosa de hábito trepador (0,5-1,0m), com ciclo de 180-240 dias, florescimento em 120-150 dias, produção de 6 a 12 t/ha de MS e semeadura de 50-70 kg/ha na primavera/verão, conhecida por seu crescimento agressivo, supressão eficaz de plantas daninhas e alta fixação de N, exigindo manejo para não subir nas bananeiras; e o Milheto (Pennisetum glaucum), uma gramínea (Poaceae) de 1,5 a 2,5m, ciclo rápido de 90-120 dias, florescimento em 50-70 dias, alta produção de 8 a 15 t/ha de MS com semeadura de 15-20 kg/ha na primavera/verão, sendo uma excelente recicladora de nutrientes, especialmente potássio, e produtora de grande volume de palha em curto espaço de tempo.","COCHONILHAS DA ESPÉCIE Planococcus citri, VETOR DO BSV CRIADAS EM ABÓBORA TETSAKABUTO Foto: Addolorata Colariccio"
4016,4016.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18400%5D%7B401%7Dfigura_9a_estrias_cloroticas.jpg,"Cultura de banana (Musa spp.) em plena produção, caracterizada por uma densa e uniforme população de pseudocaules robustos e eretos, dispostos em fileiras que se estendem sobre um terreno com declive suave a moderado, onde o solo entre as plantas está notavelmente descoberto de vegetação rasteira, exibindo uma superfície de terra escura com um acúmulo significativo de biomassa seca — composta por folhas senescentes, bainhas foliares e fragmentos de pseudocaules antigos — que forma uma camada de resíduos orgânicos, indicando claramente um manejo cultural que envolveu o uso de herbicidas para o controle de plantas daninhas, resultando em uma entrelinha limpa e livre de competição hídrica e nutricional; a maioria dos pseudocaules apresenta folhagem verde-intensa e vigorosa, embora algumas folhas basais mostrem sinais de senescência natural, e pelo menos um pseudocaule exibe um cacho em desenvolvimento protegido por um saco plástico translúcido, uma prática comum para proteção dos frutos; à direita, em primeiro plano, observam-se pseudocaules cortados na base, remanescentes de plantas já colhidas ou de um desbaste recente.",SINTOMAS DO BSV EM FOLHA DE BANANEIRA DO SUBGRUPO PRATA Foto: Addolorata Colariccio
4017,4017.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18400%5D%7B419%7Dfigura_9c_pontuacoes_necroticas_no_engaco.jpg,"Sistema de cultivo de banana com pseudocaules robustos em vários estágios de desenvolvimento, onde o solo está integralmente coberto por uma leguminosa de verão, uma prática de manejo agroecológico que forma um tapete vegetal denso e luxuriante, caracterizado por folhas trifoliadas e arredondadas-ovaladas de hábito rastejante, com a presença de hastes florais eretas portando pequenas inflorescências esbranquiçadas, indicando o início da floração; esta cobertura viva é crucial para a supressão de plantas daninhas, conservação da umidade do solo, prevenção da erosão e, fundamentalmente, para a fixação biológica de nitrogênio, enriquecendo a fertilidade do solo e sustentando a saúde e o vigor do bananal, cujo ambiente geral demonstra vitalidade, período ideal para o desenvolvimento desta cultura de cobertura.",ENGAÇO DO CACHO COM SINTOMAS DO BSV Foto: Addolorata Colariccio
4018,4018.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18400%5D%7B495%7Dfigura_9d_pontuacoes_necroticas_em_frutos.jpg,"Vista detalhada de um bananal, destacando um vigoroso e denso tapete de cobertura do solo de inverno, predominantemente composto por aveia preta (Avena strigosa) e azevém (Lolium multiflorum), evidenciando uma prática agrícola sustentável; este manto vegetal exibe tonalidades de verde vibrante, do claro ao escuro, com áreas iluminadas por intensa luz solar filtrada pela folhagem superior das bananeiras e outras em sombra, criando um efeito de luz e sombra dinâmico sobre a superfície do solo; a massa da cobertura vegetal, com sua textura fina e uniforme, atinge uma altura considerável, sugerindo excelente desenvolvimento e eficácia na supressão de plantas daninhas e na proteção do solo contra erosão, além de contribuir para a adição de matéria orgânica e melhoria da estrutura do solo; pequenos pontos de flores amarelas dispersos, possivelmente de espécies espontâneas ou parte da composição da mistura de cobertura, pontuam a uniformidade verde; troncos de bananeiras (pseudocaules) com suas texturas fibrosas e cores que variam de marrom-claro a marrom-escuro são proeminentes no plano médio e ao fundo, alguns exibindo amarrações de suporte (fitas ou arames) típicas de pomares produtivos para evitar o tombamento sob o peso dos cachos; no canto inferior esquerdo, observa-se uma área com resíduos vegetais e uma estrutura de contenção ou canalização rústica, possivelmente para manejo de água, e vegetação de folhas mais largas misturada ao capim predominante; a imagem transmite uma impressão de saúde do ecossistema agrícola, onde o manejo integrado do solo através de culturas de cobertura otimiza a produtividade e a sustentabilidade da cultura da banana.",SINTOMAS DO BSV EM FRUTOS Foto: Addolorata Colariccio
4019,4019.png,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18405%5D%7B411%7Dplanta_3.png,"Três segmentos de raízes ou rizomas de bananeira que foram seccionados longitudinalmente para expor os danos internos característicos da infestação pelo nematoide cavernícola (Radopholus similis). O que se observa é uma severa necrose do tecido cortical, evidenciada pelo forte contraste entre as poucas áreas de parênquima saudável, de coloração pálida ou amarelada, e as extensas lesões necróticas, que se apresentam como faixas e galerias de cor marrom-avermelhada a preta. Essas lesões não são superficiais, mas formam cavidades e túneis internos — as ""cavernas"" que são patognomônicas desta doença —, resultantes da atividade de migração e alimentação do nematoide, que destrói a estrutura interna da raiz, comprometendo drasticamente a absorção de água e nutrientes, a sustentação da planta e abrindo portas para infecções secundárias.",PLANTAS COM CONTROLE EFICIENTE ÀS PRINCIPAIS ESPÉCIES DE NEMATOIDES FONTE: Adaptado de Ferraz et al. (2010)
4020,4020.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18406%5D%7B348%7Dfigura_11a_antracnose.jpg,,SINTOMAS DE ANTRACNOSE EM FRUTO DE BANANA DO SUBGRUPO PRATA Foto: Alessandro Borini Lone
4021,4021.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18406%5D%7B539%7Dfigura_11b_antracnose.jpg,"Buquê (ou ""mão"") de bananas em maturação, caracterizado pela coloração amarela dos frutos, que está acometido por um quadro severo de podridão da coroa, exacerbado por uma prática de ""mal cortado"". A interpretação rigorosa revela que a coroa, ponto de união dos frutos, apresenta um tecido necrótico avançado, com coloração marrom-escura a preta, e uma evidente desintegração estrutural, expondo fibras vasculares longitudinais de forma desfiada – um claro indicativo de um corte irregular que criou portas de entrada para infecções. Sobre essa área decomposta, é visível a presença de um crescimento micelial fúngico, de aspecto algodonoso e coloração esbranquiçada, confirmando a colonização ativa por patógenos. A infecção não se limita à coroa, mas progride para os pedúnculos, comprometendo a fixação dos frutos e acelerando a senescência, o que resulta em perda total de qualidade e valor comercial, além de uma drástica redução da vida de prateleira do produto.",SINTOMAS DE ANTRACNOSE EM FRUTO DE BANANA DO SUBGRUPO PRATA Foto: Alessandro Borini Lone
4022,4022.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18407%5D%7B263%7Dfigura_12b_podridao_coroa.jpg,"Raiz de bananeira parasitada pelo nematoide espiralado (Gênero Helicotylenchus), caracterizada pela presença de múltiplas lesões necróticas superficiais, de coloração marrom-escura a enegrecida, pequenas e frequentemente elípticas ou irregulares, que podem coalescer formando áreas maiores de necrose no córtex radicular, resultado da atividade alimentar do patógeno que, como ectoparasita, danifica as células epidérmicas e corticais, comprometendo a capacidade de absorção de água e nutrientes, reduzindo o volume e a eficiência do sistema radicular, o que leva ao enfraquecimento geral da planta, clorose foliar, subdesenvolvimento, redução no tamanho dos cachos e, consequentemente, perdas significativas de produtividade na cultura da banana.",PODRIDÃO DA COROA EM FRUTOS DE BANANA DO SUBGRUPO CAVENDISH Foto: Alessandro Borini Lone
4023,4023.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18407%5D%7B446%7Dfigura_12a_prodridao_coroa.jpg,"Duas seções de raízes de bananeira, exibindo sintomas clássicos de infestação severa por nematoides das galhas radiculares, especificamente do gênero Meloidogyne, dispostas sobre uma superfície verde e lisa, provavelmente uma folha da própria bananeira, que serve de contraste para destacar as lesões; nota-se um sistema radicular principal mais extenso na parte superior da imagem e um fragmento menor na parte inferior, sendo que ambas as porções radiculares exibem múltiplas galhas, que são intumescências ou engrossamentos anormais dos tecidos radiculares, resultado da reação da planta à alimentação e desenvolvimento dos nematoides; as galhas apresentam formato irregular, variando de bulbosas e arredondadas a ligeiramente alongadas, e são de tamanhos diversos, indicando diferentes estágios de desenvolvimento da infecção ou infecções múltiplas, com coloração predominantemente castanho-amarelada pálida e textura superficial áspera, rugosa e nodosa; as raízes secundárias (radicelas) que emanam das raízes principais são visivelmente finas, frágeis e possuem distribuição irregular, muitas estando cobertas por partículas de solo e detritos orgânicos; observa-se que, em diversas seções, as extremidades das radicelas parecem necrosadas ou com terminação abrupta, um sintoma de dano avançado e possível apodrecimento; a superfície das raízes e das galhas mostra áreas com aspecto brilhante, indicando umidade ou possíveis exsudatos da planta ou dos próprios nematoides, enquanto outras áreas estão mais opacas e secas; em alguns pontos, podem ser visualizados nódulos translúcidos, gelatinosos ou brilhantes aderidos à superfície das galhas, podendo corresponder a massas de ovos dos nematoides, protegidas por uma matriz gelatinosa; há uma descoloração geral do sistema radicular, com predominância de tons castanho-claros e cremes, sintomático de um sistema radicular não saudável, com tecidos em processo de deterioração devido à atividade parasitária; coloração pálida e doentia das raízes, enfatizando a severidade dos danos; a iluminação da cena é difusa e homogênea, permitindo a visualização clara dos detalhes morfológicos das galhas e raízes, sem a formação de sombras intensas, e pequenos reflexos de luz são perceptíveis nas áreas mais úmidas ou nas estruturas gelatinosas sobre as raízes; a imagem possui um claro propósito diagnóstico e educacional, típico de documentação fitopatológica em contextos agrícolas ou de pesquisa científica, visando ilustrar o impacto dos nematoides das galhas na cultura da bananeira.",PPDRIDÃO DA COROA EM FRUTO DE BANANA DO SUBGRUPO CAVENDISH Foto: Alessandro Borini Lone
4024,4024.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18410%5D%7B243%7Dmoko_teste_do_copo.jpg,"Duas amostras de sistema radicular de bananeira exibindo sintomas clássicos e severos de infestação pelo nematoide das galhas radiculares (Meloidogyne spp.). O que se observa são múltiplas intumescências de formato esférico a irregular, denominadas galhas, que se formam ao longo das raízes e do rizoma como uma resposta do hospedeiro à infecção; essas galhas são o resultado macroscópico da hipertrofia (aumento do tamanho) e da hiperplasia (multiplicação) das células do parênquima cortical, induzidas pela atividade do parasitismo dos nematoides. As galhas variam em tamanho, desde pequenos nódulos discretos até grandes massas tumorais que deformam completamente a arquitetura radicular, apresentando uma coloração que pode variar de amarelada a marrom-escura, indicando áreas de necrose. Associado a estas formações, nota-se um sistema de raízes secundárias comprometido, muitas vezes emaranhado, escurecido e sem funcionalidade, o que evidencia o severo dano causado à capacidade da planta de absorver água e nutrientes, impactando diretamente seu desenvolvimento, sustentação e produtividade.",TESTE DO COPO PARA DETECÇÃO DE EXSUDADOS DE BACTÉRIAS À CAMPO Fonte: Epagri
4025,4025.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18410%5D%7B95%7Dmoko_exudacao_e_pseudocaule.jpg,"Cenário de colapso em uma cultura de banana, centrado em uma planta no primeiro plano tombada, que expõe um sistema radicular severamente comprometido e necrosado, sintomatologia clássica de um ataque intenso por nematoides fitoparasitas (como Radopholus similis, Pratylenchus coffeae e/ou Meloidogyne spp.). A análise do rizoma e das raízes revela uma massa radicular escura, com perda total de integridade estrutural e funcionalidade, resultado da destruição do córtex radicular pelos patógenos, o que impede a absorção de água e nutrientes e anula a capacidade de ancoragem da planta, culminando no seu tombamento, um sintoma característico e severo da doença. O ambiente ao redor reforça a gravidade da infestação, mostrando um bananal devastado com múltiplas outras plantas caídas ou em avançado estado de definhamento, ilustrando o impacto agronômico devastador que leva à perda total das plantas afetadas.",EXSUDADOS DE MOKO EM PSEUDOCAULE DE BANANEIRA Fonte: Epagri
4026,4026.jpg,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18413%5D%7B110%7Dcap_7_figura_2a.jpg,"Bananeira com evidentes e significativos danos foliares, característicos da contaminação por Moko (Ralstonia solanacearum). Observa-se o caule principal centralizado, de coloração verde-clara e textura aparentemente lisa e rígida. As folhas, alongadas e com venação paralela típica da bananeira, apresentam extensas áreas de necrose e ressecamento nas margens e ápices, indicando um processo avançado de murcha e colapso vascular, sintoma clássico do Moko, que progride das folhas mais jovens para as mais velhas, ou vice-versa, dependendo da forma de infecção; estas áreas danificadas possuem textura enrugada, quebradiça, com manchas escuras variando entre marrom e cinza, e algumas folhas estão severamente enroladas ou encarquilhadas, denotando deterioração foliar avançada. Apesar dos danos, algumas porções da planta, especialmente folhas mais novas e superiores, ainda se mostram verdes e com brilho, embora outras já demonstrem início de murcha e arqueamento descendente, um padrão também consistente com a progressão do Moko. A disposição alternada das folhas ao redor do pseudocaule cria um aspecto em camadas. O fundo azul vibrante e uniforme destaca a planta, e a iluminação difusa e direta permite a visualização detalhada das texturas e cores, importante para a análise fitopatológica que sugere um exame minucioso típico de pesquisa agrícola ou botânica focada na identificação e documentação dos sintomas severos do Moko, que incluem murcha, amarelecimento e necrose das folhas, além de possível exsudação bacteriana no pseudocaule e descoloração vascular interna, não visíveis externamente na imagem, mas inferidos pela severidade dos sintomas foliares.",(A) Ilustração de coleta e amostragem foliar em bananeira e (B) detalhe da parte que deverá ser amostrada na terceira folhaFonte: (A) Guimarães et al. (2020) e (B) ilustração de Jorge Luiz Malburg
4027,4027.png,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18413%5D%7B117%7Dfertilidade.png,"Bananal em sistema orgânico de produção, exibindo uma vasta área com plantas de Musa spp. em diversos estágios de desenvolvimento, caracterizadas por pseudocaules robustos e grandes folhas verde-vibrantes, algumas com as fissuras longitudinais típicas de exposição ao vento, destacando-se contra um sub-bosque com densa cobertura vegetal rasteira e resíduos de matéria orgânica, o que indica um manejo que prioriza a saúde do solo e a supressão natural de ervas daninhas; neste ambiente biodiverso, diversas aves domésticas, incluindo galinhas e patos, forrageiam entre as bananeiras, exemplificando a prática de manejo integrado de pragas e a fertilização natural, elementos cruciais para um sistema orgânico; ao fundo, uma imponente cadeia de montanhas onduladas e densamente arborizadas sob um céu predominantemente nublado define a paisagem tropical, que é complementada por uma palmeira alta que se ergue acima do dossel do bananal, adicionando um elemento vertical à composição.",CLASSES DE INTERPRETAÇÃO DE ATRIBUTOS DO SOLO PARA O CULTIVO DE BANANEIRA Fonte: Adaptado de CQFS-RS/SC (2016) e Guimarães et al. (2020)
4028,4028.png,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18413%5D%7B180%7Dtabela_smp.png,"Os sintomas de antracnose (causada pelo fungo Colletotrichum musae) em bananas, especialmente visíveis durante a fase de maturação pós-colheita, caracterizam-se pelo aparecimento na casca de lesões inicialmente pequenas, circulares, ligeiramente deprimidas, de coloração marrom-escura a preta, que rapidamente se expandem e coalescem, podendo cobrir grandes áreas do fruto; sob condições de alta umidade, é comum o desenvolvimento de massas de esporos (conídios) de coloração salmão ou rosada (acérvulos) no centro dessas lesões, muitas vezes dispostas em anéis concêntricos, com a progressão da doença, a polpa subjacente às lesões torna-se aquosa, amolecida e apodrecida, de coloração escura, podendo ocorrer também rachaduras na casca e, em infecções que atingem a coroa ou o pedúnculo, pode haver o apodrecimento dessas estruturas levando à queda prematura dos dedos (frutos individuais).","Necessidade de calagem para elevar o pH em água do solo a 6,0 (valor de referência para a bananeira) Fonte: Adaptado de CQFS-RS/SC (2016); Guimarães et al. (2020)"
4029,4029.png,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18413%5D%7B2%7Danalise_foliar_1.png,"Implantação de um bananal meticulosamente planejada em uma vasta paisagem agrícola, onde o primeiro plano é dominado por mudas jovens de bananeira, ainda pequenas e com folhagem verde-clara exuberante (geralmente entre 3 a 5 folhas), organizadas em fileiras perfeitamente paralelas e com espaçamento uniforme sobre um solo coberto por uma vegetação gramínea densa e rasteira que apresenta nítidos indícios de roçada recente, indicando um manejo cuidadoso do mato; um detalhe sutil de um tubo preto no solo sugere a presença de um sistema de irrigação localizada, importante para o estabelecimento das novas plantas, enquanto em progressão para o segundo plano e o fundo, a cultura se estende com bananeiras em estágios mais avançados de desenvolvimento, com maior porte e folhagem mais densa, demonstrando a coexistência de diferentes fases de cultivo em um cenário emoldurado por uma cadeia de colinas verdejantes sob um céu azul pontuado por nuvens, o que ressalta um planejamento agrícola integrado e de longo prazo.",Nível crítico e faixas de suficiência dos nutrientes em folhas de bananeiras do subgrupo Cavendish para Santa Catarina Fonte: Guimarães et al. (2020)
4030,4030.png,https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18413%5D%7B252%7Dequacao_2.png,"Bananal recém-implantado e meticulosamente planejado, onde se observam fileiras uniformes de mudas jovens de bananeira em fase inicial de estabelecimento, com poucas folhas, plantadas em solo com cobertura vegetal rasteira bem aparada, evidenciando um manejo eficiente; em primeiro plano, destaca-se um sofisticado sistema de irrigação localizada, possivelmente por gotejamento ou microaspersão, composto por uma linha lateral principal de polietileno (PE) preta, da qual partem as mangueiras de irrigação para as plantas, e que está equipada com componentes de controle e automação, incluindo acoplamentos roscados azuis para garantir a estanqueidade, uma válvula de controle, possivelmente uma válvula de esfera com manípulo azul ou uma válvula solenoide para automação, e um dispositivo maior que aparenta ser um filtro ou uma válvula reguladora de pressão com uma cúpula e tubulação fina, talvez para um manômetro, demonstrando um controle preciso do fluxo hídrico; este sistema direciona a água de forma eficiente diretamente à zona radicular de cada planta, otimizando o consumo de água, minimizando perdas por evaporação e sendo crucial para o desenvolvimento vigoroso do pomar nesta fase crítica, tudo isso em um cenário agrícola em relevo ondulado, com mais bananais e vegetação arbórea ao fundo sob um céu parcialmente nublado, ilustrando uma abordagem tecnificada e sustentável na bananicultura.","EQUAÇÃO (2) PARA DETERMINAÇÃO DA QUANTIDADE DE CALCÁRIO PELO MÉTODO DE SATURAÇÃO POR BASE Fonte: Paraná (SBCS/ NEPAR, 2019) ; Rio Grande do Sul e Santa Catarina (CQFS-RS/SC, 2016)"
